product_id;product_name;category;warehouse_location;stock_level;reorder_point;supplier_name;supplier_country;lead_time_days;delay_days;demand_per_week;order_quantity;price_usd;last_restock_date;risk_level
P01167;Furniture Item 1167;furniture;Berlin;906;170;Samsung Electronics;South Korea;29;3;52;463;1364.51;24/05/2024;low
P01168;Food Item 1168;food;Toronto;528;196;IKEA Supply;Sweden;17;10;316;279;1571.78;13/12/2024;high
P01169;Clothing Item 1169;clothing;London;638;120;Samsung Electronics;South Korea;13;10;25;156;1994.03;13/09/2025;high
P01170;Electronics Item 1170;electronics;Shanghai;580;170;TechSource Inc.;USA;26;1;259;123;1533.8;12/11/2024;low
P01171;Electronics Item 1171;electronics;Casablanca;96;126;Apple Inc.;USA;30;2;165;132;140.98;13/08/2025;medium
P01172;Clothing Item 1172;clothing;London;91;28;Nike Inc.;USA;9;7;96;181;1527.48;28/03/2025;high
P01173;Food Item 1173;food;Berlin;995;155;Apple Inc.;USA;12;0;254;255;821.02;26/09/2025;low
P01174;Food Item 1174;food;Casablanca;375;141;IKEA Supply;Sweden;11;9;437;92;1365.99;02/06/2025;high
P01175;Furniture Item 1175;furniture;Paris;898;184;TechSource Inc.;USA;21;9;26;429;1582.23;17/12/2025;high
P01176;Electronics Item 1176;electronics;Shanghai;873;36;Cargill Inc.;USA;6;6;153;254;1708.39;16/08/2024;medium
P01177;Furniture Item 1177;furniture;Casablanca;685;33;Adidas AG;Germany;15;7;183;468;932.38;28/03/2024;high
P01178;Food Item 1178;food;Berlin;939;111;Sony Corp.;Japan;7;6;398;218;133.62;16/12/2024;medium
P01179;Furniture Item 1179;furniture;Dubai;719;199;Nike Inc.;USA;9;1;248;69;1092.44;26/04/2025;low
P01180;Food Item 1180;food;Dubai;327;155;Sony Corp.;Japan;25;9;21;81;1873.24;05/01/2025;high
P01181;Furniture Item 1181;furniture;Casablanca;218;23;Sony Corp.;Japan;25;0;113;188;507.88;29/06/2024;low
P01182;Electronics Item 1182;electronics;Shanghai;70;80;Nike Inc.;USA;10;1;212;496;842.35;07/08/2024;high
P01183;Clothing Item 1183;clothing;Shanghai;850;23;Apple Inc.;USA;11;6;52;134;401.22;05/03/2025;medium
P01184;Furniture Item 1184;furniture;Casablanca;548;186;Sony Corp.;Japan;23;2;406;231;1825.63;07/08/2025;low
P01185;Furniture Item 1185;furniture;New York;574;162;Cargill Inc.;USA;24;1;106;365;293.51;11/11/2025;low
P01186;Clothing Item 1186;clothing;New York;154;127;IKEA Supply;Sweden;16;2;483;108;1585.07;21/11/2025;low
P01187;Furniture Item 1187;furniture;Paris;533;194;Nestlé S.A.;Switzerland;27;7;6;374;901.41;15/08/2025;high
P01188;Electronics Item 1188;electronics;New York;223;200;Adidas AG;Germany;23;6;101;446;336.37;21/01/2025;medium
P01189;Food Item 1189;food;London;214;58;IKEA Supply;Sweden;1;9;352;466;730.77;05/11/2024;high
P01190;Clothing Item 1190;clothing;Toronto;838;41;Nike Inc.;USA;21;7;363;261;823.72;26/12/2024;high
P01191;Furniture Item 1191;furniture;Toronto;997;95;Sony Corp.;Japan;15;2;63;241;357.91;01/09/2025;low
P01192;Food Item 1192;food;Toronto;446;107;Sony Corp.;Japan;23;10;150;374;570.08;27/09/2025;high
P01193;Electronics Item 1193;electronics;Berlin;825;36;Cargill Inc.;USA;1;10;50;260;211.83;06/02/2026;high
P01194;Electronics Item 1194;electronics;Casablanca;515;158;Apple Inc.;USA;22;0;417;486;844.18;16/08/2024;low
P01195;Furniture Item 1195;furniture;Toronto;390;39;IKEA Supply;Sweden;4;7;105;456;1828.49;26/02/2025;high
P01196;Furniture Item 1196;furniture;New York;962;105;Apple Inc.;USA;17;3;405;187;1759.82;27/09/2024;low
P01197;Clothing Item 1197;clothing;Tokyo;689;71;TechSource Inc.;USA;2;6;7;63;310.98;18/01/2025;medium
P01198;Clothing Item 1198;clothing;London;174;156;Sony Corp.;Japan;18;3;225;148;1234.45;06/02/2025;low
P01199;Electronics Item 1199;electronics;Sydney;439;42;Nestlé S.A.;Switzerland;13;10;485;256;1808.82;13/06/2025;high
